filepath,layer,language,frequency
10shot_czech_german_predictions_german_instructions_llama8b.csv,3,deu,2.2672000000000008
10shot_czech_german_predictions_german_instructions_llama8b.csv,4,ces,0.7436999999999999
10shot_czech_german_predictions_german_instructions_llama8b.csv,4,deu,0.0878
10shot_czech_german_predictions_german_instructions_llama8b.csv,4,eng,0.026699999999999998
10shot_czech_german_predictions_german_instructions_llama8b.csv,5,eng,2.661500000000001
10shot_czech_german_predictions_german_instructions_llama8b.csv,5,ces,0.013600000000000001
10shot_czech_german_predictions_german_instructions_llama8b.csv,6,eng,0.11099999999999999
10shot_czech_german_predictions_german_instructions_llama8b.csv,6,deu,6.129899999999996
10shot_czech_german_predictions_german_instructions_llama8b.csv,6,ces,0.07669999999999999
10shot_czech_german_predictions_german_instructions_llama8b.csv,10,ces,0.2552
10shot_czech_german_predictions_german_instructions_llama8b.csv,10,deu,0.5213000000000003
10shot_czech_german_predictions_german_instructions_llama8b.csv,10,eng,0.33759999999999996
10shot_czech_german_predictions_german_instructions_llama8b.csv,11,eng,0.8099000000000001
10shot_czech_german_predictions_german_instructions_llama8b.csv,11,ces,1.3707999999999994
10shot_czech_german_predictions_german_instructions_llama8b.csv,11,deu,0.33190000000000014
10shot_czech_german_predictions_german_instructions_llama8b.csv,15,deu,0.8585999999999999
10shot_czech_german_predictions_german_instructions_llama8b.csv,15,ces,0.6520000000000001
10shot_czech_german_predictions_german_instructions_llama8b.csv,15,eng,0.2717
10shot_czech_german_predictions_german_instructions_llama8b.csv,16,eng,2.3955
10shot_czech_german_predictions_german_instructions_llama8b.csv,16,deu,1.8587000000000007
10shot_czech_german_predictions_german_instructions_llama8b.csv,16,ces,2.1653999999999995
10shot_czech_german_predictions_german_instructions_llama8b.csv,17,deu,1.2302000000000002
10shot_czech_german_predictions_german_instructions_llama8b.csv,17,ces,5.136099999999998
10shot_czech_german_predictions_german_instructions_llama8b.csv,17,eng,5.492800000000001
10shot_czech_german_predictions_german_instructions_llama8b.csv,18,eng,57.587400000000194
10shot_czech_german_predictions_german_instructions_llama8b.csv,18,ces,7.0699000000000005
10shot_czech_german_predictions_german_instructions_llama8b.csv,18,deu,4.954599999999999
10shot_czech_german_predictions_german_instructions_llama8b.csv,19,eng,80.74780000000011
10shot_czech_german_predictions_german_instructions_llama8b.csv,19,ces,10.854299999999997
10shot_czech_german_predictions_german_instructions_llama8b.csv,19,deu,5.195999999999993
10shot_czech_german_predictions_german_instructions_llama8b.csv,20,eng,141.96389999999988
10shot_czech_german_predictions_german_instructions_llama8b.csv,20,deu,6.177100000000002
10shot_czech_german_predictions_german_instructions_llama8b.csv,20,ces,8.963800000000004
10shot_czech_german_predictions_german_instructions_llama8b.csv,21,eng,331.39760000000024
10shot_czech_german_predictions_german_instructions_llama8b.csv,21,deu,9.0533
10shot_czech_german_predictions_german_instructions_llama8b.csv,21,ces,4.147000000000001
10shot_czech_german_predictions_german_instructions_llama8b.csv,22,eng,453.2901000000005
10shot_czech_german_predictions_german_instructions_llama8b.csv,22,ces,6.236800000000006
10shot_czech_german_predictions_german_instructions_llama8b.csv,22,deu,14.919599999999997
10shot_czech_german_predictions_german_instructions_llama8b.csv,23,eng,553.2733
10shot_czech_german_predictions_german_instructions_llama8b.csv,23,deu,20.773599999999995
10shot_czech_german_predictions_german_instructions_llama8b.csv,23,ces,7.546999999999999
10shot_czech_german_predictions_german_instructions_llama8b.csv,24,eng,640.2609000000016
10shot_czech_german_predictions_german_instructions_llama8b.csv,24,deu,32.993700000000004
10shot_czech_german_predictions_german_instructions_llama8b.csv,24,ces,9.992000000000003
10shot_czech_german_predictions_german_instructions_llama8b.csv,25,eng,641.2129999999981
10shot_czech_german_predictions_german_instructions_llama8b.csv,25,deu,48.90190000000011
10shot_czech_german_predictions_german_instructions_llama8b.csv,25,ces,17.641500000000004
10shot_czech_german_predictions_german_instructions_llama8b.csv,26,eng,590.5808000000006
10shot_czech_german_predictions_german_instructions_llama8b.csv,26,deu,56.01330000000008
