filepath,layer,language,frequency
0shot_arabic_english_predictions.csv,6,eng,4.004499999999995
0shot_arabic_english_predictions.csv,6,ara,0.0141
0shot_arabic_english_predictions.csv,7,eng,6.272300000000007
0shot_arabic_english_predictions.csv,8,eng,2.269999999999994
0shot_arabic_english_predictions.csv,9,eng,3.3743999999999987
0shot_arabic_english_predictions.csv,9,ara,0.19049999999999997
0shot_arabic_english_predictions.csv,10,eng,2.937399999999998
0shot_arabic_english_predictions.csv,10,ara,0.0191
0shot_arabic_english_predictions.csv,12,eng,2.856399999999995
0shot_arabic_english_predictions.csv,12,ara,0.0024000000000000002
0shot_arabic_english_predictions.csv,13,eng,2.117200000000012
0shot_arabic_english_predictions.csv,13,ara,0.0027
0shot_arabic_english_predictions.csv,14,eng,0.4624000000000004
0shot_arabic_english_predictions.csv,14,ara,0.012299999999999998
0shot_arabic_english_predictions.csv,15,eng,4.824299999999977
0shot_arabic_english_predictions.csv,15,ara,0.1094
0shot_arabic_english_predictions.csv,16,eng,34.51969999999998
0shot_arabic_english_predictions.csv,16,ara,0.13080000000000003
0shot_arabic_english_predictions.csv,17,eng,75.18980000000019
0shot_arabic_english_predictions.csv,17,ara,0.16259999999999997
0shot_arabic_english_predictions.csv,18,eng,147.39779999999965
0shot_arabic_english_predictions.csv,18,ara,0.11770000000000001
0shot_arabic_english_predictions.csv,19,eng,341.89139999999946
0shot_arabic_english_predictions.csv,19,ara,0.34290000000000004
0shot_arabic_english_predictions.csv,20,eng,454.74880000000036
0shot_arabic_english_predictions.csv,20,ara,0.28740000000000004
0shot_arabic_english_predictions.csv,21,eng,539.4336000000006
0shot_arabic_english_predictions.csv,21,ara,0.6737999999999998
0shot_arabic_english_predictions.csv,22,eng,568.0618999999983
0shot_arabic_english_predictions.csv,22,ara,1.0828
0shot_arabic_english_predictions.csv,23,eng,555.822099999999
0shot_arabic_english_predictions.csv,23,ara,1.1902
0shot_arabic_english_predictions.csv,24,eng,556.7280999999991
0shot_arabic_english_predictions.csv,24,ara,2.6043000000000003
0shot_arabic_english_predictions.csv,25,eng,563.3582999999986
0shot_arabic_english_predictions.csv,25,ara,4.365100000000001
0shot_arabic_english_predictions.csv,26,eng,596.7977000000016
0shot_arabic_english_predictions.csv,26,ara,5.205799999999998
0shot_arabic_english_predictions.csv,27,eng,647.2078999999987
0shot_arabic_english_predictions.csv,27,ara,13.567799999999995
0shot_arabic_english_predictions.csv,28,eng,550.3583000000006
0shot_arabic_english_predictions.csv,28,ara,11.234600000000006
0shot_arabic_english_predictions.csv,4,eng,0.9709999999999998
0shot_arabic_english_predictions.csv,3,eng,0.8942000000000035
0shot_arabic_english_predictions.csv,5,eng,0.4449000000000003
0shot_arabic_english_predictions.csv,11,eng,1.0145000000000004
0shot_arabic_english_predictions.csv,11,ara,0.0016
0shot_arabic_english_predictions.csv,1,ara,0.0
0shot_arabic_english_predictions.csv,1,eng,0.0
0shot_arabic_english_predictions.csv,2,eng,0.013999999999999999
1shot_arabic_english_predictions.csv,6,eng,1.1865999999999997
1shot_arabic_english_predictions.csv,6,ara,0.044899999999999995
1shot_arabic_english_predictions.csv,7,eng,4.928099999999992
1shot_arabic_english_predictions.csv,8,eng,3.9575999999999962
1shot_arabic_english_predictions.csv,9,eng,7.0402000000000085
1shot_arabic_english_predictions.csv,9,ara,0.0053
1shot_arabic_english_predictions.csv,10,eng,7.065499999999982
1shot_arabic_english_predictions.csv,10,ara,0.0028
1shot_arabic_english_predictions.csv,12,eng,2.2089000000000047
1shot_arabic_english_predictions.csv,12,ara,0.16449999999999998
1shot_arabic_english_predictions.csv,13,eng,1.4833000000000063
1shot_arabic_english_predictions.csv,13,ara,0.04059999999999999
1shot_arabic_english_predictions.csv,15,eng,6.620499999999995
1shot_arabic_english_predictions.csv,15,ara,0.0619
1shot_arabic_english_predictions.csv,16,eng,60.934500000000135
1shot_arabic_english_predictions.csv,16,ara,0.11300000000000004
1shot_arabic_english_predictions.csv,17,eng,120.75230000000018
1shot_arabic_english_predictions.csv,17,ara,0.11449999999999999
1shot_arabic_english_predictions.csv,18,eng,196.1938000000001
1shot_arabic_english_predictions.csv,18,ara,0.12769999999999998
1shot_arabic_english_predictions.csv,19,eng,392.74089999999995
1shot_arabic_english_predictions.csv,19,ara,0.2701
1shot_arabic_english_predictions.csv,20,eng,490.92449999999945
1shot_arabic_english_predictions.csv,20,ara,0.16319999999999998
1shot_arabic_english_predictions.csv,21,eng,573.1156000000013
1shot_arabic_english_predictions.csv,21,ara,0.208
1shot_arabic_english_predictions.csv,22,eng,596.2725999999986
1shot_arabic_english_predictions.csv,22,ara,0.28079999999999994
1shot_arabic_english_predictions.csv,23,eng,585.0086000000001
1shot_arabic_english_predictions.csv,23,ara,0.3202
1shot_arabic_english_predictions.csv,24,eng,597.2725999999993
1shot_arabic_english_predictions.csv,24,ara,0.4362
1shot_arabic_english_predictions.csv,25,eng,614.998900000001
