filepath,layer,language,frequency
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,2,ara,1.0622000000000005
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,4,eng,3.6106999999999974
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,4,deu,7.1593999999999935
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,4,ara,0.0063
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,5,eng,9.70939999999999
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,5,deu,2.951499999999998
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,6,eng,6.546299999999989
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,6,deu,1.3169
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,8,eng,5.353900000000002
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,8,deu,8.856299999999978
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,9,eng,6.828699999999997
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,9,deu,2.078699999999999
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,9,ara,0.0695
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,11,eng,123.22300000000006
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,11,deu,3.047200000000002
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,11,ara,0.1324
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,12,eng,365.5561999999993
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,12,deu,6.864700000000002
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,12,ara,0.18489999999999995
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,13,eng,457.0618999999996
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,13,deu,11.104899999999999
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,13,ara,0.24919999999999998
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,14,eng,481.76809999999915
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,14,deu,10.788900000000007
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,14,ara,0.3215
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,15,eng,681.564700000001
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,15,deu,16.477800000000002
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,15,ara,5.0148
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,16,eng,680.6831999999999
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,16,deu,36.38629999999996
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,16,ara,10.536000000000001
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,1,ara,0.0
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,10,deu,5.925799999999998
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,10,eng,12.307499999999987
/content/fiveshot_ara_eng_predictions_aug26_german_instr.csv,10,ara,0.0111
